time,open,high,low,close,tick_volume
2024-05-28 15:00:00,1.08743,1.0879,1.08707,1.08775,1909
2024-05-28 16:00:00,1.08778,1.08783,1.08702,1.08744,1415
2024-05-28 17:00:00,1.08743,1.08755,1.08642,1.08651,1788
2024-05-28 18:00:00,1.08648,1.08649,1.08547,1.08579,1536
2024-05-28 19:00:00,1.08582,1.08616,1.08555,1.08608,1221
2024-05-28 20:00:00,1.08608,1.08613,1.08552,1.08555,493
2024-05-28 21:00:00,1.08557,1.08581,1.08525,1.08569,891
2024-05-28 22:00:00,1.08576,1.08591,1.08539,1.08558,394
2024-05-28 23:00:00,1.08562,1.08566,1.08508,1.08509,569
2024-05-29 00:00:00,1.08509,1.08518,1.08473,1.0851,995
2024-05-29 01:00:00,1.08509,1.08564,1.08491,1.08513,1113
2024-05-29 02:00:00,1.08513,1.08537,1.08456,1.08458,755
2024-05-29 03:00:00,1.08459,1.08481,1.08451,1.08468,688
2024-05-29 04:00:00,1.08468,1.08481,1.08434,1.08471,505
2024-05-29 05:00:00,1.08471,1.08484,1.08437,1.08442,869
2024-05-29 06:00:00,1.08445,1.08551,1.08445,1.08519,1686
2024-05-29 07:00:00,1.08518,1.08583,1.08503,1.08518,1985
2024-05-29 08:00:00,1.08514,1.08514,1.0829,1.08368,2995
2024-05-29 09:00:00,1.08369,1.08556,1.08365,1.08512,1701
2024-05-29 10:00:00,1.08509,1.0852,1.08408,1.08463,1547
2024-05-29 11:00:00,1.08462,1.08513,1.0835,1.08496,1814
2024-05-29 12:00:00,1.08495,1.08582,1.08456,1.08458,2568
2024-05-29 13:00:00,1.0846,1.08467,1.08315,1.08383,2874
2024-05-29 14:00:00,1.0838,1.08415,1.08107,1.0814300000000001,3045
2024-05-29 15:00:00,1.08142,1.08169,1.08085,1.08108,2392
2024-05-29 16:00:00,1.08107,1.08169,1.0807,1.08149,1818
2024-05-29 17:00:00,1.08148,1.08156,1.08069,1.0813,1770
2024-05-29 18:00:00,1.0813,1.0815,1.08042,1.08056,1291
2024-05-29 19:00:00,1.08056,1.08058,1.07994,1.08014,1289
2024-05-29 20:00:00,1.08016,1.08029,1.07986,1.0799,577
2024-05-29 21:00:00,1.07993,1.08031,1.07947,1.0803,903
2024-05-29 22:00:00,1.08033,1.08034,1.07996,1.08006,351
2024-05-29 23:00:00,1.08007,1.0802,1.07991,1.08009,596
2024-05-30 00:00:00,1.08008,1.08008,1.0795,1.07961,1150
2024-05-30 01:00:00,1.07963,1.0804,1.0795,1.0798,1352
2024-05-30 02:00:00,1.0798,1.07993,1.07934,1.07971,896
2024-05-30 03:00:00,1.07971,1.07984,1.07955,1.07975,882
2024-05-30 04:00:00,1.07975,1.07982,1.07916,1.07954,922
2024-05-30 05:00:00,1.07955,1.07955,1.07878,1.07898,1163
2024-05-30 06:00:00,1.07896,1.0796000000000001,1.0789,1.07949,1891
2024-05-30 07:00:00,1.0795,1.08107,1.07927,1.08079,2514
2024-05-30 08:00:00,1.08078,1.0818,1.0803,1.08144,2218
2024-05-30 09:00:00,1.08144,1.0818,1.08107,1.08122,1893
2024-05-30 10:00:00,1.08122,1.08195,1.0808,1.08172,1685
2024-05-30 11:00:00,1.08172,1.08213,1.08134,1.08179,1493
2024-05-30 12:00:00,1.08176,1.08323,1.08123,1.08283,2913
2024-05-30 13:00:00,1.08285,1.08332,1.08251,1.08286,2943
2024-05-30 14:00:00,1.08289,1.08437,1.08284,1.08401,2725
2024-05-30 15:00:00,1.08404,1.08447,1.08357,1.08358,1954
2024-05-30 16:00:00,1.0836,1.08417,1.08352,1.08396,1367
2024-05-30 17:00:00,1.08394,1.08428,1.08383,1.08386,977
2024-05-30 18:00:00,1.08386,1.08398,1.08346,1.08365,1039
2024-05-30 19:00:00,1.08363,1.08363,1.0826500000000001,1.08298,1361
2024-05-30 20:00:00,1.08296,1.08323,1.08284,1.08315,549
2024-05-30 21:00:00,1.08316,1.0833,1.08291,1.0833,945
2024-05-30 22:00:00,1.0833,1.08335,1.08314,1.0833,360
2024-05-30 23:00:00,1.08331,1.08331,1.08305,1.0830899999999999,445
2024-05-31 00:00:00,1.0831,1.08332,1.0829,1.08318,1085
2024-05-31 01:00:00,1.08318,1.08333,1.08199,1.08201,1240
2024-05-31 02:00:00,1.08199,1.08222,1.0811,1.0811,1153
2024-05-31 03:00:00,1.0811,1.08195,1.08108,1.08186,1069
2024-05-31 04:00:00,1.08186,1.08191,1.08148,1.0818,774
2024-05-31 05:00:00,1.08178,1.08209,1.08164,1.08189,962
2024-05-31 06:00:00,1.08192,1.08249,1.0814,1.08235,1763
2024-05-31 07:00:00,1.08236,1.08247,1.08162,1.08223,2135
2024-05-31 08:00:00,1.08222,1.08381,1.08219,1.08335,1878
2024-05-31 09:00:00,1.08335,1.08474,1.08335,1.08469,2184
2024-05-31 10:00:00,1.0847,1.08509,1.08438,1.0849,1426
2024-05-31 11:00:00,1.0849,1.08547,1.08476,1.08521,1560
2024-05-31 12:00:00,1.08521,1.0882,1.08488,1.08795,3942
2024-05-31 13:00:00,1.08795,1.08804,1.08649,1.08686,3138
2024-05-31 14:00:00,1.08683,1.08769,1.08508,1.08552,4024
2024-05-31 15:00:00,1.08552,1.08585,1.08414,1.08457,3158
2024-05-31 16:00:00,1.08457,1.08517,1.08393,1.08468,1755
2024-05-31 17:00:00,1.08468,1.08522,1.08447,1.08467,1160
2024-05-31 18:00:00,1.08464,1.08488,1.08407,1.08421,1118
2024-05-31 19:00:00,1.08422,1.08508,1.08402,1.08504,1483
2024-05-31 20:00:00,1.08506,1.08516,1.08458,1.0848,969
2024-06-02 21:00:00,1.0846,1.08484,1.08448,1.08459,449
2024-06-02 22:00:00,1.08464,1.08525,1.08458,1.08497,674
2024-06-02 23:00:00,1.08509,1.08526,1.08498,1.08524,537
2024-06-03 00:00:00,1.08522,1.0857,1.08507,1.08559,1027
2024-06-03 01:00:00,1.08559,1.08581,1.08541,1.08571,1050
2024-06-03 02:00:00,1.08573,1.08575,1.08514,1.08535,864
2024-06-03 03:00:00,1.08537,1.08564,1.08488,1.08491,841
2024-06-03 04:00:00,1.08491,1.0854300000000001,1.08488,1.08516,656
2024-06-03 05:00:00,1.08516,1.08537,1.08478,1.0852,895
2024-06-03 06:00:00,1.08517,1.08584,1.08461,1.08558,1677
2024-06-03 07:00:00,1.08559,1.08583,1.08394,1.08395,2051
2024-06-03 08:00:00,1.08394,1.0842,1.08331,1.08397,2184
2024-06-03 09:00:00,1.08398,1.08407,1.08317,1.08345,1870
2024-06-03 10:00:00,1.08346,1.08385,1.08274,1.08366,1810
2024-06-03 11:00:00,1.08365,1.08443,1.08364,1.08426,1794
2024-06-03 12:00:00,1.08429,1.08496,1.08398,1.0844,2019
2024-06-03 13:00:00,1.08441,1.08533,1.08441,1.08513,2182
2024-06-03 14:00:00,1.08517,1.08822,1.08517,1.08697,4655
2024-06-03 15:00:00,1.08697,1.08899,1.08692,1.0889,2220
2024-06-03 16:00:00,1.0889,1.08898,1.0881,1.08846,1979
2024-06-03 17:00:00,1.08844,1.08882,1.0881,1.08872,1581
2024-06-03 18:00:00,1.08873,1.08973,1.0886,1.08967,1471
2024-06-03 19:00:00,1.08967,1.08996,1.08954,1.08992,1147
2024-06-03 20:00:00,1.08995,1.09038,1.08989,1.09034,601
2024-06-03 21:00:00,1.09027,1.0903100000000001,1.08981,1.09022,702
2024-06-03 22:00:00,1.09025,1.09091,1.09025,1.09065,464
2024-06-03 23:00:00,1.09066,1.09086,1.09057,1.09066,491
